priority,score,system,year,project_document,why_it_matters,captures,unique_versions,mime_type,original,archive_exact,archive_history
HIGH,9,Drainage / Stormwater,2025,drainage,review category; 12 unique versions; infrastructure/money keyword,18,12,text/html,https://www.copperascovetx.gov/public_works/drainage/,https://web.archive.org/web/20250612224217/https://www.copperascovetx.gov/public_works/drainage/,https://web.archive.org/web/*/https://www.copperascovetx.gov/public_works/drainage/
HIGH,9,Drainage / Stormwater,2015,drainage.htm,review category; 5 unique versions; infrastructure/money keyword,5,5,text/html,http://www.copperascovetx.gov:80/pages/streets_department/drainage.htm,https://web.archive.org/web/20150228213317/http://www.copperascovetx.gov:80/pages/streets_department/drainage.htm,https://web.archive.org/web/*/http://www.copperascovetx.gov:80/pages/streets_department/drainage.htm
HIGH,9,Golf,2014,golf course.htm,priority category; 3 unique versions; infrastructure/money keyword,3,3,text/html,http://www.copperascovetx.gov/pages/golf_course/golf_course.htm,https://web.archive.org/web/20141209200111/http://www.copperascovetx.gov/pages/golf_course/golf_course.htm,https://web.archive.org/web/*/http://www.copperascovetx.gov/pages/golf_course/golf_course.htm
HIGH,9,Wastewater,2019,wastewater capacity,priority category; 3 unique versions; infrastructure/money keyword,3,3,text/html,http://www.copperascovetx.gov/public_works/wastewater_capacity/,https://web.archive.org/web/20191120062316/http://www.copperascovetx.gov/public_works/wastewater_capacity/,https://web.archive.org/web/*/http://www.copperascovetx.gov/public_works/wastewater_capacity/
HIGH,9,Wastewater,2025,fog,priority category; 3 unique versions; infrastructure/money keyword,3,3,text/html,https://www.copperascovetx.gov/public_works/sewer/fog/,https://web.archive.org/web/20250326231931/https://www.copperascovetx.gov/public_works/sewer/fog/,https://web.archive.org/web/*/https://www.copperascovetx.gov/public_works/sewer/fog/
HIGH,9,Contracts / Bids,2020,bid requests,priority category; 2 unique versions; infrastructure/money keyword; financial/project keyword,2,2,text/html,http://www.copperascovetx.gov:80/finance_department/bid_requests/,https://web.archive.org/web/20200622140934/http://www.copperascovetx.gov:80/finance_department/bid_requests/,https://web.archive.org/web/*/http://www.copperascovetx.gov:80/finance_department/bid_requests/
HIGH,9,Contracts / Bids,2024,HICKS RAY ASSOSCIATES Designated Services Agreement 11 4 2014.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,5,2,application/pdf,https://www.copperascovetx.gov/files/city_secretary/contracts/HICKS-RAY%20ASSOSCIATES%20Designated%20Services%20Agreement%2011-4-2014.pdf,https://web.archive.org/web/20240804115001/https://www.copperascovetx.gov/files/city_secretary/contracts/HICKS-RAY%20ASSOSCIATES%20Designated%20Services%20Agreement%2011-4-2014.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/city_secretary/contracts/HICKS-RAY%20ASSOSCIATES%20Designated%20Services%20Agreement%2011-4-2014.pdf
HIGH,9,Contracts / Bids,2024,Hicks Ray Agreement (Federal Legislative Assistance) 2018.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,5,2,application/pdf,https://www.copperascovetx.gov/files/city_secretary/contracts/Hicks-Ray%20Agreement%20(Federal%20Legislative%20Assistance)%202018.pdf,https://web.archive.org/web/20240805095457/https://www.copperascovetx.gov/files/city_secretary/contracts/Hicks-Ray%20Agreement%20(Federal%20Legislative%20Assistance)%202018.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/city_secretary/contracts/Hicks-Ray%20Agreement%20(Federal%20Legislative%20Assistance)%202018.pdf
HIGH,9,Contracts / Bids,2024,Hicks Ray Assoc Consulting Serv 12 01 15.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,5,2,application/pdf,https://www.copperascovetx.gov/files/city_secretary/contracts/Hicks-Ray%20Assoc%20-%20Consulting%20Serv%2012-01-15.pdf,https://web.archive.org/web/20240804104003/https://www.copperascovetx.gov/files/city_secretary/contracts/Hicks-Ray%20Assoc%20-%20Consulting%20Serv%2012-01-15.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/city_secretary/contracts/Hicks-Ray%20Assoc%20-%20Consulting%20Serv%2012-01-15.pdf
HIGH,9,Contracts / Bids,2024,"Susan Ross INC January 1, 2019.pdf",priority category; 2 unique versions; infrastructure/money keyword; document/PDF,5,2,application/pdf,"https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20INC-%20January%201,%202019.pdf","https://web.archive.org/web/20240802222628/https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20INC-%20January%201,%202019.pdf","https://web.archive.org/web/*/https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20INC-%20January%201,%202019.pdf"
HIGH,9,Contracts / Bids,2024,Susan Ross Professional Services Agreement 01 JAN 2017.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,5,2,application/pdf,https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20Professional%20Services%20Agreement%2001%20JAN%202017.pdf,https://web.archive.org/web/20240802181244/https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20Professional%20Services%20Agreement%2001%20JAN%202017.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20Professional%20Services%20Agreement%2001%20JAN%202017.pdf
HIGH,9,Contracts / Bids,2024,"Susan Ross Professional Services Agreement, Legislative Assistance, 12.23.14.pdf",priority category; 2 unique versions; infrastructure/money keyword; document/PDF,5,2,application/pdf,"https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20Professional%20Services%20Agreement,%20Legislative%20Assistance,%2012.23.14.pdf","https://web.archive.org/web/20240804071535/https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20Professional%20Services%20Agreement,%20Legislative%20Assistance,%2012.23.14.pdf","https://web.archive.org/web/*/https://www.copperascovetx.gov/files/city_secretary/contracts/Susan%20Ross%20Professional%20Services%20Agreement,%20Legislative%20Assistance,%2012.23.14.pdf"
HIGH,9,Debt / Capital,2021,2021BondElection.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,3,2,application/pdf,https://www.copperascovetx.gov/files/city_secretary/bond/2021/2021BondElection.pdf,https://web.archive.org/web/20211021154322/https://www.copperascovetx.gov/files/city_secretary/bond/2021/2021BondElection.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/city_secretary/bond/2021/2021BondElection.pdf
HIGH,9,Golf,2025,KCCB Scholarship Golf Tournament 06 17 22.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,3,2,application/pdf,https://www.copperascovetx.gov/files/pio/press_releases/06-22/KCCB%20Scholarship%20Golf%20Tournament%2006-17-22.pdf,https://web.archive.org/web/20250212045500/https://www.copperascovetx.gov/files/pio/press_releases/06-22/KCCB%20Scholarship%20Golf%20Tournament%2006-17-22.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/pio/press_releases/06-22/KCCB%20Scholarship%20Golf%20Tournament%2006-17-22.pdf
HIGH,9,Water,2021,2014.PDF,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,2,2,application/pdf,https://www.copperascovetx.gov/files/water/2014.PDF,https://web.archive.org/web/20210125040449/https://www.copperascovetx.gov/files/water/2014.PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/water/2014.PDF
HIGH,9,Water,2021,water collection map.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,2,2,application/pdf,https://www.copperascovetx.gov/files/utility_admin/water%20collection%20map.pdf,https://web.archive.org/web/20210116124914/https://www.copperascovetx.gov/files/utility_admin/water%20collection%20map.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/utility_admin/water%20collection%20map.pdf
HIGH,9,Water,2022,2019 Annual Report.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,3,2,application/pdf,https://www.copperascovetx.gov/files/public_works/stormwater/2019%20Annual%20Report.pdf,https://web.archive.org/web/20220808165759/https://www.copperascovetx.gov/files/public_works/stormwater/2019%20Annual%20Report.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/public_works/stormwater/2019%20Annual%20Report.pdf
HIGH,9,Water,2024,Stage 4A Water Conservation Rescinded Stage 2 Ordered04032024.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,2,2,application/pdf,https://www.copperascovetx.gov/files/pio/press_releases/04-24/Stage%204A%20Water%20Conservation%20Rescinded%20Stage%202%20Ordered04032024.pdf,https://web.archive.org/web/20240530094349/https://www.copperascovetx.gov/files/pio/press_releases/04-24/Stage%204A%20Water%20Conservation%20Rescinded%20Stage%202%20Ordered04032024.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/pio/press_releases/04-24/Stage%204A%20Water%20Conservation%20Rescinded%20Stage%202%20Ordered04032024.pdf
HIGH,9,Water,2025,2005.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,4,2,application/pdf,https://www.copperascovetx.gov/files/water/2005.pdf,https://web.archive.org/web/20250209015517/https://www.copperascovetx.gov/files/water/2005.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/water/2005.pdf
HIGH,9,Water,2025,2007.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,4,2,application/pdf,https://www.copperascovetx.gov/files/water/2007.pdf,https://web.archive.org/web/20250209020315/https://www.copperascovetx.gov/files/water/2007.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/water/2007.pdf
HIGH,9,Water,2025,2010.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,4,2,application/pdf,https://www.copperascovetx.gov/files/water/2010.pdf,https://web.archive.org/web/20250209021845/https://www.copperascovetx.gov/files/water/2010.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/water/2010.pdf
HIGH,9,Water,2025,2013.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,4,2,application/pdf,https://www.copperascovetx.gov/files/water/2013.pdf,https://web.archive.org/web/20250209061001/https://www.copperascovetx.gov/files/water/2013.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/water/2013.pdf
HIGH,9,Water,2025,2018.PDF,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,4,2,application/pdf,https://www.copperascovetx.gov/files/water/2018.PDF,https://web.archive.org/web/20250209021647/https://www.copperascovetx.gov/files/water/2018.PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/water/2018.PDF
HIGH,9,Water,2025,2019.PDF,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,4,2,application/pdf,https://www.copperascovetx.gov/files/water/2019.PDF,https://web.archive.org/web/20250209021613/https://www.copperascovetx.gov/files/water/2019.PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/water/2019.PDF
HIGH,9,Water,2025,2021 MS4 Annual Report.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,5,2,application/pdf,https://www.copperascovetx.gov/files/public_works/stormwater/2021%20MS4%20Annual%20Report.pdf,https://web.archive.org/web/20250208154911/https://www.copperascovetx.gov/files/public_works/stormwater/2021%20MS4%20Annual%20Report.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/public_works/stormwater/2021%20MS4%20Annual%20Report.pdf
HIGH,9,Water,2025,2022 MS4 Annual Report.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,2,2,application/pdf,https://www.copperascovetx.gov/files/public_works/stormwater/2022%20MS4%20Annual%20Report.pdf,https://web.archive.org/web/20250208163124/https://www.copperascovetx.gov/files/public_works/stormwater/2022%20MS4%20Annual%20Report.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/public_works/stormwater/2022%20MS4%20Annual%20Report.pdf
HIGH,9,Water,2025,2023 Annual Report Final.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,2,2,application/pdf,https://www.copperascovetx.gov/files/public_works/stormwater/2023%20Annual%20Report%20Final.pdf,https://web.archive.org/web/20250208162002/https://www.copperascovetx.gov/files/public_works/stormwater/2023%20Annual%20Report%20Final.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/public_works/stormwater/2023%20Annual%20Report%20Final.pdf
HIGH,9,Water,2025,CC SWMP 2019 V5.0 Final 2020 0108.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,5,2,application/pdf,https://www.copperascovetx.gov/files/public_works/stormwater/CC_SWMP_2019%20-%20V5.0_Final_2020%200108.pdf,https://web.archive.org/web/20250208160622/https://www.copperascovetx.gov/files/public_works/stormwater/CC_SWMP_2019%20-%20V5.0_Final_2020%200108.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/public_works/stormwater/CC_SWMP_2019%20-%20V5.0_Final_2020%200108.pdf
HIGH,9,Water,2025,City of Copperas Cove Water Quality Report 2019.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,3,2,application/pdf,https://www.copperascovetx.gov/files/pio/press_releases/09-20/City%20of%20Copperas%20Cove%20Water%20Quality%20Report%202019.pdf,https://web.archive.org/web/20250216161320/https://www.copperascovetx.gov/files/pio/press_releases/09-20/City%20of%20Copperas%20Cove%20Water%20Quality%20Report%202019.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/pio/press_releases/09-20/City%20of%20Copperas%20Cove%20Water%20Quality%20Report%202019.pdf
HIGH,9,Water,2025,Flyer Healthy Lawns Healthy Waters Lampasas River Watershed Aug 2021.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,4,2,application/pdf,https://www.copperascovetx.gov/files/pio/press_releases/08-21/Flyer%20-%20Healthy%20Lawns%20Healthy%20Waters%20-%20Lampasas%20River%20Watershed%20-%20Aug%202021.pdf,https://web.archive.org/web/20250210215226/https://www.copperascovetx.gov/files/pio/press_releases/08-21/Flyer%20-%20Healthy%20Lawns%20Healthy%20Waters%20-%20Lampasas%20River%20Watershed%20-%20Aug%202021.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/pio/press_releases/08-21/Flyer%20-%20Healthy%20Lawns%20Healthy%20Waters%20-%20Lampasas%20River%20Watershed%20-%20Aug%202021.pdf
HIGH,9,Water,2025,Ord 2014 42.pdf,priority category; 2 unique versions; infrastructure/money keyword; document/PDF,4,2,application/pdf,https://www.copperascovetx.gov/files/water/Ord_2014-42.pdf,https://web.archive.org/web/20250327010108/https://www.copperascovetx.gov/files/water/Ord_2014-42.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/water/Ord_2014-42.pdf
